Word	Start Word Index	End Word Index	POS Label	NER Label	Tweet	Tweet POS Labels	Tweet NER Labels
@user218	1	1	PROPN	O	@user1622 @user218 will you please help pass the message about my aunties dying wish on @user1885 it would mean so much to me and her 💖	['PROPN', 'PROPN', 'AUX', 'PRON', 'INTJ', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PRON', 'AUX', 'VERB', 'ADV', 'ADV', 'ADP', 'PRON', 'CCONJ', 'PRON', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1885	15	15	PROPN	O	@user1622 @user218 will you please help pass the message about my aunties dying wish on @user1885 it would mean so much to me and her 💖	['PROPN', 'PROPN', 'AUX', 'PRON', 'INTJ', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PRON', 'AUX', 'VERB', 'ADV', 'ADV', 'ADP', 'PRON', 'CCONJ', 'PRON', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
guilty gear	5	6	['PROPN', 'PROPN']	['O', 'O']	rt @user1456 : dizzy in guilty gear #evo2016 url401	['X', 'X', 'PUNCT', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'X', 'X']	['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']
@user1483	26	26	PROPN	O	rt @user1017 : only 26 away from 500 ! awesome growth over the last month . thank you everyone . can we get to 500 ? @user1483 @user437 #sma …	['X', 'X', 'PUNCT', 'ADV', 'NUM', 'ADV', 'ADP', 'NUM', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'PRON', 'PUNCT', 'AUX', 'PRON', 'VERB', 'ADP', 'NUM', 'PUNCT', 'PROPN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user437	27	27	PROPN	O	rt @user1017 : only 26 away from 500 ! awesome growth over the last month . thank you everyone . can we get to 500 ? @user1483 @user437 #sma …	['X', 'X', 'PUNCT', 'ADV', 'NUM', 'ADV', 'ADP', 'NUM', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'PRON', 'PUNCT', 'AUX', 'PRON', 'VERB', 'ADP', 'NUM', 'PUNCT', 'PROPN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#amazon	7	7	['PROPN']	['O']	the easiest way to make money with #amazon #affiliate url1558 #blogging #webmaster google 's parent company alphabet is …	['DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'X', 'X', 'X', 'PROPN', 'PART', 'NOUN', 'NOUN', 'PROPN', 'AUX', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O']
#affiliate	8	8	['PROPN']	['O']	the easiest way to make money with #amazon #affiliate url1558 #blogging #webmaster google 's parent company alphabet is …	['DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'X', 'X', 'X', 'PROPN', 'PART', 'NOUN', 'NOUN', 'PROPN', 'AUX', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O']
@user126	0	0	PROPN	O	@user126 he listened	['PROPN', 'PRON', 'VERB']	['O', 'O', 'O']
@user1828	18	18	PROPN	O	"rt @user170 : "" they "" do n't want you to be concerned about climate change , but @user1828 & i want you to be . major 🔑 / major 🔬 url1175 …"	['X', 'X', 'PUNCT', 'PUNCT', 'PRON', 'PUNCT', 'AUX', 'PART', 'VERB', 'PRON', 'PART', 'AUX', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'CCONJ', 'PRON', 'VERB', 'PRON', 'PART', 'AUX', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user189	0	0	PROPN	O	@user189 @user1237 oh cry me a river will you 🙄	['PROPN', 'PROPN', 'INTJ', 'VERB', 'PRON', 'DET', 'NOUN', 'AUX', 'PRON', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1237	1	1	PROPN	O	@user189 @user1237 oh cry me a river will you 🙄	['PROPN', 'PROPN', 'INTJ', 'VERB', 'PRON', 'DET', 'NOUN', 'AUX', 'PRON', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2564	23	23	PROPN	O	rt @user1473 : not included in that was the growing , scary abuse , & racial attacks occurring on & offline post brexit @user2564 h …	['X', 'X', 'PUNCT', 'PART', 'VERB', 'ADP', 'PRON', 'AUX', 'DET', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'ADV', 'CCONJ', 'ADV', 'NOUN', 'NOUN', 'PROPN', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O']
#westworld	15	15	['PROPN']	['O']	rt @user1677 : our genius producer / writers / showrunners answer a few things about #westworld url1555	['X', 'X', 'PUNCT', 'PRON', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
uk	5	5	['PROPN']	['O']	i totally agree ban islam uk url512	['PRON', 'ADV', 'VERB', 'VERB', 'PROPN', 'PROPN', 'X']	['O', 'O', 'O', 'O', 'B-MISC', 'O', 'O']
@user397	0	0	PROPN	O	@user397 we love you ekpe please !!	['PROPN', 'PRON', 'VERB', 'PRON', 'PROPN', 'INTJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
ekpe	4	4	['PROPN']	['O']	@user397 we love you ekpe please !!	['PROPN', 'PRON', 'VERB', 'PRON', 'PROPN', 'INTJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
march	6	6	['PROPN']	['O']	rt @user576 : whoo ! on march 16th i 'll be having a charity stream on twitch to benefit @user1059 !! mark your calendars ! url221 …	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'ADP', 'PROPN', 'NOUN', 'PRON', 'AUX', 'AUX', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'PROPN', 'PUNCT', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1059	19	19	PROPN	O	rt @user576 : whoo ! on march 16th i 'll be having a charity stream on twitch to benefit @user1059 !! mark your calendars ! url221 …	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'ADP', 'PROPN', 'NOUN', 'PRON', 'AUX', 'AUX', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'PROPN', 'PUNCT', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1503	0	0	PROPN	O	@user1503 most of them think they are little experts especially if u r at that shea one	['PROPN', 'ADJ', 'ADP', 'PRON', 'VERB', 'PRON', 'AUX', 'ADJ', 'NOUN', 'ADV', 'SCONJ', 'PRON', 'AUX', 'ADP', 'DET', 'PROPN', 'NUM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']
iu	18	18	['PROPN']	['O']	rt @user2619 : rt iuqties : do n't forget that ftisland 's jaejin also is a fan of iu ! 😂 url1124	['X', 'X', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'AUX', 'PART', 'VERB', 'SCONJ', 'PROPN', 'PART', 'PROPN', 'ADV', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'SYM', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2235	0	0	PROPN	O	@user2235 @user192 @user191 @user55 thanks for gant btw hope 2 months of kelly johnson was worth it last year	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'PRON', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']
@user192	1	1	PROPN	O	@user2235 @user192 @user191 @user55 thanks for gant btw hope 2 months of kelly johnson was worth it last year	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'PRON', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']
@user191	2	2	PROPN	O	@user2235 @user192 @user191 @user55 thanks for gant btw hope 2 months of kelly johnson was worth it last year	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'PRON', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']
@user55	3	3	PROPN	O	@user2235 @user192 @user191 @user55 thanks for gant btw hope 2 months of kelly johnson was worth it last year	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'PRON', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']
@user1795	0	0	PROPN	O	@user1795 absolutely	['PROPN', 'ADV']	['O', 'O']
@user1985	0	0	PROPN	O	@user1985 @user1943 why is the ups man lying dead on your living room floor ?	['PROPN', 'PROPN', 'ADV', 'AUX', 'DET', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'ADP', 'PRON', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1943	1	1	PROPN	O	@user1985 @user1943 why is the ups man lying dead on your living room floor ?	['PROPN', 'PROPN', 'ADV', 'AUX', 'DET', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'ADP', 'PRON', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#9thehabibs	1	1	['PROPN']	['O']	watching #9thehabibs is like hanging out with my in - laws . yella habibi ! 😂	['VERB', 'PROPN', 'AUX', 'INTJ', 'VERB', 'ADP', 'ADP', 'PRON', 'ADP', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
yella habibi	12	13	['PROPN', 'PROPN']	['O', 'O']	watching #9thehabibs is like hanging out with my in - laws . yella habibi ! 😂	['VERB', 'PROPN', 'AUX', 'INTJ', 'VERB', 'ADP', 'ADP', 'PRON', 'ADP', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user104	6	6	PROPN	O	rt @user982 : this for you @user104 url1130	['X', 'X', 'PUNCT', 'PRON', 'ADP', 'PRON', 'PROPN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user986	4	4	PROPN	O	new lara vapnyer in @user986 this week ! :d this will be my special treat after i am finished teaching for the day . hearts	['ADJ', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'DET', 'NOUN', 'PUNCT', 'SYM', 'PRON', 'AUX', 'AUX', 'PRON', 'ADJ', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN']	['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user728	0	0	PROPN	O	@user728 so to hai	['PROPN', 'ADV', 'ADP', 'INTJ']	['O', 'O', 'O', 'O']
@user400	5	5	PROPN	O	rt @user100 : congratulations to @user400 on topping our march goal of the month poll ! watch it here : url1551 url225 …	['X', 'X', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'SCONJ', 'VERB', 'PRON', 'PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'ADV', 'PUNCT', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
march	9	9	['PROPN']	['O']	rt @user100 : congratulations to @user400 on topping our march goal of the month poll ! watch it here : url1551 url225 …	['X', 'X', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'SCONJ', 'VERB', 'PRON', 'PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'ADV', 'PUNCT', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
po ako	5	6	['PROPN', 'PROPN']	['O', 'O']	rt @user2298 : uhm funny po ako 😹 thank you po ! #stbratsexhibit url655	['X', 'X', 'PUNCT', 'INTJ', 'ADJ', 'PROPN', 'PROPN', 'SYM', 'VERB', 'PRON', 'PROPN', 'PUNCT', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
po	10	10	['PROPN']	['O']	rt @user2298 : uhm funny po ako 😹 thank you po ! #stbratsexhibit url655	['X', 'X', 'PUNCT', 'INTJ', 'ADJ', 'PROPN', 'PROPN', 'SYM', 'VERB', 'PRON', 'PROPN', 'PUNCT', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1611	0	0	PROPN	O	@user1611 strangers not allowed sorry	['PROPN', 'NOUN', 'PART', 'VERB', 'INTJ']	['O', 'O', 'O', 'O', 'O']
@user2426	13	13	PROPN	O	could n't tweet on way back down bc i was carrying jug ... @user2426 url467	['AUX', 'PART', 'VERB', 'ADP', 'NOUN', 'ADV', 'ADV', 'SCONJ', 'PRON', 'AUX', 'VERB', 'NOUN', 'PUNCT', 'PROPN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user549	27	27	PROPN	O	"rt @user40 : wenger : "" we are a bit short on goal scored . we will try to certainly strengthen in that department . "" [ @user549 ] htt …"	['X', 'X', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'VERB', 'PUNCT', 'PRON', 'AUX', 'VERB', 'PART', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
keen	19	19	['PROPN']	['O']	url824 retweeted i 'm in the arndale centre i have 8 hours to wait for the signing talk about keen url690	['X', 'VERB', 'PRON', 'AUX', 'ADP', 'DET', 'PROPN', 'NOUN', 'PRON', 'VERB', 'NUM', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'PROPN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2187	0	0	PROPN	O	@user2187 turn my notifications off so you do n't see my 200 mispellings out of 200 tweets	['PROPN', 'VERB', 'PRON', 'NOUN', 'ADP', 'ADV', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'NUM', 'NOUN', 'ADP', 'ADP', 'NUM', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2134	0	0	PROPN	O	@user2134 follow back ... i need to dm you	['PROPN', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'PART', 'VERB', 'PRON']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1824	1	1	PROPN	O	dear @user1824 's girlfriend . you won the guy we all dreamed of having . so please . do us a favor . hold him and never let him go .	['ADJ', 'PROPN', 'PART', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'DET', 'VERB', 'SCONJ', 'VERB', 'PUNCT', 'ADV', 'INTJ', 'PUNCT', 'VERB', 'PRON', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'CCONJ', 'ADV', 'VERB', 'PRON', 'VERB', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1559	0	0	PROPN	O	@user1559 i have	['PROPN', 'PRON', 'VERB']	['O', 'O', 'O']
#teenchoice	2	2	['PROPN']	['O']	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	['NUM', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'PROPN', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
#socialmediaqueen	5	5	['PROPN']	['O']	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	['NUM', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'PROPN', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
#choicefemalehottie	6	6	['PROPN']	['O']	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	['NUM', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'PROPN', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
#choiceinstagrammer	7	7	['PROPN']	['O']	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	['NUM', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'PROPN', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
@user913	18	18	PROPN	O	rt @user637 : underground clinics in turkey treating syria 's wounded jihadist terrorists to fight on url539 via @user913 …	['X', 'X', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'VERB', 'PROPN', 'PART', 'ADJ', 'NOUN', 'NOUN', 'PART', 'VERB', 'ADP', 'X', 'ADP', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1825	0	0	PROPN	O	@user1825 @user2546 i was trying to be as nice as i could without blowing up or cussing	['PROPN', 'PROPN', 'PRON', 'AUX', 'VERB', 'PART', 'AUX', 'ADV', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'SCONJ', 'VERB', 'ADP', 'CCONJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2546	1	1	PROPN	O	@user1825 @user2546 i was trying to be as nice as i could without blowing up or cussing	['PROPN', 'PROPN', 'PRON', 'AUX', 'VERB', 'PART', 'AUX', 'ADV', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'SCONJ', 'VERB', 'ADP', 'CCONJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2479	9	9	PROPN	O	rt @user634 : hugely proud to have won a @user2479 innovation excellence award for our #graphicmedicine #comics ! url1216 …	['X', 'X', 'PUNCT', 'ADV', 'ADJ', 'PART', 'AUX', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PRON', 'NOUN', 'NOUN', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
asif siddiqui daily	3	5	['PROPN', 'PROPN', 'PROPN']	['O', 'O', 'O']	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie	['DET', 'ADJ', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'X', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2204	10	10	PROPN	O	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie	['DET', 'ADJ', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'X', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1267	11	11	PROPN	O	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie	['DET', 'ADJ', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'X', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2577	12	12	PROPN	O	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie	['DET', 'ADJ', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'X', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
friday	3	3	['PROPN']	['O']	rt @user777 : friday night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178	['X', 'X', 'PUNCT', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'X', 'X', 'SYM', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#sdcc2016	6	6	['PROPN']	['O']	rt @user777 : friday night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178	['X', 'X', 'PUNCT', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'X', 'X', 'SYM', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1679	10	10	PROPN	O	rt @user777 : friday night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178	['X', 'X', 'PUNCT', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'X', 'X', 'SYM', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
