Word	Start Word Index	End Word Index	POS Label	Spacy POS Label	Final POS Label	NER Label	Spacy NER Label	Tweet	Candidate Label	PROPOSED NER Label	Alec NER Label	Alec Additional Notes
pbn	11	11	['PROPN']	['NOUN']	['NOUN']	['O']	[]	#miguelramose url809 #seo will manually build 10 high pr web 2.0 pbn url1441	#miguelramose url809 #seo will manually build 10 high pr web 2.0 <[pbn]> url1441	['O']	[O]	
@user717	21	21	['PROPN']	['X']	['X']	['O']	[]	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 @user745	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s <[@user717]> @user745	['B-PER']	[B-PER]	
@user745	22	22	['PROPN']	['X']	['X']	['O']	[]	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 @user745	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 <[@user745]>	['B-PER']	[B-PER]	
terra	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	hello terra , teeshirts and hoodies are named by u ! order now ! : url577 . thank @user1666 url677	hello <[terra]> , teeshirts and hoodies are named by u ! order now ! : url577 . thank @user1666 url677	['B-MISC']	[B-PER]	
@user1666	18	18	['PROPN']	['X']	['X']	['O']	[]	hello terra , teeshirts and hoodies are named by u ! order now ! : url577 . thank @user1666 url677	hello terra , teeshirts and hoodies are named by u ! order now ! : url577 . thank <[@user1666]> url677	['B-PER']	[B-PER]	
junior	4	4	['PROPN']	['ADJ']	['ADJ']	['O']	[]	register now for the junior @user136 u8/10/12/14/16/19 - easter 2017 - just £ 290 pp	register now for the <[junior]> @user136 u8/10/12/14/16/19 - easter 2017 - just £ 290 pp	['O']	[B-MISC]	
@user136	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	register now for the junior @user136 u8/10/12/14/16/19 - easter 2017 - just £ 290 pp	register now for the junior <[@user136]> u8/10/12/14/16/19 - easter 2017 - just £ 290 pp	['B-PER']	[B-PER]	
@user57	0	0	['PROPN']	['X']	['X']	['O']	[]	@user57 request you to share us your booking details for us to look into the issue	<[@user57]> request you to share us your booking details for us to look into the issue	['B-PER']	[B-PER]	
@user1409	14	14	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user2076 : . i apologise for this , but i hope every pro-eu @user1409 member reads it . it 's so important . url1620	rt @user2076 : . i apologise for this , but i hope every pro-eu <[@user1409]> member reads it . it 's so important . url1620	['B-PER']	[B-PER]	
gdp	9	9	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user994 : quality of life matters more than gdp . our infrastructure is at breaking point inside eu . #bbcqt url1486	rt @user994 : quality of life matters more than <[gdp]> . our infrastructure is at breaking point inside eu . #bbcqt url1486	['O']	[B-MISC]	
@user53	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user53 as do i . i 've always been a fan of honda and acura sports cars . there 's just something about them that i love so much .	<[@user53]> as do i . i 've always been a fan of honda and acura sports cars . there 's just something about them that i love so much .	['B-PER']	[B-PER]	
may	12	12	['PROPN']	['PROPN']	['PROPN']	['O']	['DATE']	dunedin income growth investment tr plc $ dig to go ex-dividend on may 5th url494	dunedin income growth investment tr plc $ dig to go ex-dividend on <[may]> 5th url494	['B-MISC']	[B-MISC]	
@user82	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user82 i 'll braid your hair and make u soup if u want	<[@user82]> i 'll braid your hair and make u soup if u want	['B-PER']	[B-PER]	
@user263	0	0	['PROPN']	['X']	['X']	['O']	[]	@user263 and this is why i 've always hated billy joel . goddammit , billy joel .	<[@user263]> and this is why i 've always hated billy joel . goddammit , billy joel .	['B-PER']	[B-PER]	
@user1534	0	0	['PROPN']	['NUM']	['NUM']	['O']	[]	@user1534 d985 5535 08aa 4def	<[@user1534]> d985 5535 08aa 4def	['B-PER']	[B-PER]	
@user2456	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2456 it 's like the world is digitally modified with this layover . it 's hard to explain but super colorful , animated and hyperreal	<[@user2456]> it 's like the world is digitally modified with this layover . it 's hard to explain but super colorful , animated and hyperreal	['B-PER']	[B-PER]	
@user2072	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2072 smh someone from an account as @user417 😂 does n't sound racist at all .	<[@user2072]> smh someone from an account as @user417 😂 does n't sound racist at all .	['B-PER']	[B-PER]	
@user417	7	7	['PROPN']	['X']	['X']	['O']	[]	@user2072 smh someone from an account as @user417 😂 does n't sound racist at all .	@user2072 smh someone from an account as <[@user417]> 😂 does n't sound racist at all .	['B-PER']	[B-PER]	
#truelovethm	16	16	['PROPN']	['NOUN']	['NOUN']	['O']	[]	#win a £ 50 voucher . valid at over 1 k restaurants to enter rt&f with #truelovethm & register url1039 url842	#win a £ 50 voucher . valid at over 1 k restaurants to enter rt&f with <[#truelovethm]> & register url1039 url842	['O']	[B-MISC]	
@user1573	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1573 headcanon accepted	<[@user1573]> headcanon accepted	['B-PER']	[B-PER]	
@user812	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	win tix to see @user812 at @user1335 on 8/12 . tune in today on @user1790 at 6 p pt to win url632 url1238	win tix to see <[@user812]> at @user1335 on 8/12 . tune in today on @user1790 at 6 p pt to win url632 url1238	['B-PER']	[B-PER]	
@user1335	6	6	['PROPN']	['NOUN']	['NOUN']	['O']	[]	win tix to see @user812 at @user1335 on 8/12 . tune in today on @user1790 at 6 p pt to win url632 url1238	win tix to see @user812 at <[@user1335]> on 8/12 . tune in today on @user1790 at 6 p pt to win url632 url1238	['B-PER']	[B-PER]	
@user1790	14	14	['PROPN']	['NOUN']	['NOUN']	['O']	[]	win tix to see @user812 at @user1335 on 8/12 . tune in today on @user1790 at 6 p pt to win url632 url1238	win tix to see @user812 at @user1335 on 8/12 . tune in today on <[@user1790]> at 6 p pt to win url632 url1238	['B-PER']	[B-PER]	
#cleanupjnu	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1635 : #cleanupjnu agree with everything , but right to free speech has limits and the people need to understand that .. url223 …	rt @user1635 : <[#cleanupjnu]> agree with everything , but right to free speech has limits and the people need to understand that .. url223 …	['B-MISC']	[B-MISC]	
@user1486	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1535 : so @user1486 were by far the best set of the day , even after the idiots at slamdunk fucked their set up and did nt allow t …	rt @user1535 : so <[@user1486]> were by far the best set of the day , even after the idiots at slamdunk fucked their set up and did nt allow t …	['B-PER']	[B-PER]	
@user1461	0	0	['PROPN']	['NUM']	['NUM']	['O']	[]	@user1461 exactly . it does n't add up	<[@user1461]> exactly . it does n't add up	['B-PER']	[B-PER]	
@user969	0	0	['PROPN']	['X']	['X']	['O']	[]	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	<[@user969]> @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	['B-PER']	[B-PER]	
@user1500	1	1	['PROPN']	['X']	['X']	['O']	[]	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	@user969 <[@user1500]> @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	['B-PER']	[B-PER]	
@user2010	2	2	['PROPN']	['X']	['X']	['O']	[]	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	@user969 @user1500 <[@user2010]> @user1175 @user1166 nop sleep is far from my eyes tonight	['B-PER']	[B-PER]	
@user1175	3	3	['PROPN']	['X']	['X']	['O']	[]	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	@user969 @user1500 @user2010 <[@user1175]> @user1166 nop sleep is far from my eyes tonight	['B-PER']	[B-PER]	
@user1166	4	4	['PROPN']	['X']	['X']	['O']	[]	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	@user969 @user1500 @user2010 @user1175 <[@user1166]> nop sleep is far from my eyes tonight	['B-PER']	[B-PER]	
@user1412	8	8	['PROPN']	['NUM']	['NUM']	['O']	[]	rt @user468 : 71 years ago today , @user1412 #marines began the battle for iwo jima . url308	rt @user468 : 71 years ago today , <[@user1412]> #marines began the battle for iwo jima . url308	['B-PER']	[B-PER]	
#marines	9	9	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user468 : 71 years ago today , @user1412 #marines began the battle for iwo jima . url308	rt @user468 : 71 years ago today , @user1412 <[#marines]> began the battle for iwo jima . url308	['O']	[B-ORG]	
@user1018	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1018 hope you have a good one !! 😊	<[@user1018]> hope you have a good one !! 😊	['B-PER']	[B-PER]	
@user1921	3	3	['PROPN']	['X']	['X']	['O']	[]	rt @user1880 : @user1921 you already know this us . url450	rt @user1880 : <[@user1921]> you already know this us . url450	['B-PER']	[B-PER]	
@user1617	7	7	['PROPN']	['X']	['X']	['O']	[]	success in duckland last night for the @user1617 first eatwith dinner ! thanks to everyone … url290	success in duckland last night for the <[@user1617]> first eatwith dinner ! thanks to everyone … url290	['B-PER']	[B-PER]	
#abb	2	2	['PROPN']	['PROPN']	['PROPN']	['O']	[]	watch this #abb video : url1439 - ron popper talks about human rights and its importance for abb url793	watch this <[#abb]> video : url1439 - ron popper talks about human rights and its importance for abb url793	['B-MISC']	[O]	
@user2575	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2575 i just saw this	<[@user2575]> i just saw this	['B-PER']	[B-PER]	
@user1619	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1907 : @user1619 employers want to pay only for what they need , and they ’re getting comfortable with hiring gig workers , often remo …	rt @user1907 : <[@user1619]> employers want to pay only for what they need , and they ’re getting comfortable with hiring gig workers , often remo …	['B-PER']	[B-PER]	
@user1458	11	11	['PROPN']	['X']	['X']	['O']	[]	staples now selling recycle - by - mail boxes url922 via @user1458 url1524	staples now selling recycle - by - mail boxes url922 via <[@user1458]> url1524	['B-PER']	[B-PER]	
@user927	1	1	['PROPN']	['X']	['X']	['O']	[]	. @user927 @user1042 @user341 and jeb does n't , of course ... url1070	. <[@user927]> @user1042 @user341 and jeb does n't , of course ... url1070	['B-PER']	[B-PER]	
@user1042	2	2	['PROPN']	['X']	['X']	['O']	[]	. @user927 @user1042 @user341 and jeb does n't , of course ... url1070	. @user927 <[@user1042]> @user341 and jeb does n't , of course ... url1070	['B-PER']	[B-PER]	
@user341	3	3	['PROPN']	['X']	['X']	['O']	[]	. @user927 @user1042 @user341 and jeb does n't , of course ... url1070	. @user927 @user1042 <[@user341]> and jeb does n't , of course ... url1070	['B-PER']	[B-PER]	
@user2127	0	0	['PROPN']	['NOUN']	['NOUN']	['O']	[]	@user2127 have fun kiddo	<[@user2127]> have fun kiddo	['B-PER']	[B-PER]	
@user2434	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	. @user2434 really likes socks , i 've heard ! ;3 url1292	. <[@user2434]> really likes socks , i 've heard ! ;3 url1292	['B-PER']	[B-PER]	
@user2662	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2662 because you thought i was a scumbag and followed me to roast my soul	<[@user2662]> because you thought i was a scumbag and followed me to roast my soul	['B-PER']	[B-PER]	
#ralphlauren	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	['PERSON']	classy range of #men #footwear for him featuring #ralphlauren #tods #originalpenguin & more ! url251 url1503	classy range of #men #footwear for him featuring <[#ralphlauren]> #tods #originalpenguin & more ! url251 url1503	['B-PER']	[B-ORG]	
#tods	9	9	['PROPN']	['PROPN']	['PROPN']	['O']	['PERSON']	classy range of #men #footwear for him featuring #ralphlauren #tods #originalpenguin & more ! url251 url1503	classy range of #men #footwear for him featuring #ralphlauren <[#tods]> #originalpenguin & more ! url251 url1503	['B-PER']	[B-ORG]	
#originalpenguin	10	10	['PROPN']	['PROPN']	['PROPN']	['O']	['PERSON']	classy range of #men #footwear for him featuring #ralphlauren #tods #originalpenguin & more ! url251 url1503	classy range of #men #footwear for him featuring #ralphlauren #tods <[#originalpenguin]> & more ! url251 url1503	['B-PER']	[B-ORG]	
ca	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	9917 s mission blvd , jurupa valley , ca 92509 sold on 6/17/16 listed for $ 385,000 sold for … url1235	9917 s mission blvd , jurupa valley , <[ca]> 92509 sold on 6/17/16 listed for $ 385,000 sold for … url1235	['B-MISC']	[B-LOC]	
modest	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1933 : modest literally trapped zayn holy	rt @user1933 : <[modest]> literally trapped zayn holy	['B-MISC']	[B-PER]	
@user875	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user875 need to work hard on your content , just had a look at city 's twitter and it 's way more interesting ..	<[@user875]> need to work hard on your content , just had a look at city 's twitter and it 's way more interesting ..	['B-PER']	[B-PER]	
@user306	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user306 of course !!! lol	<[@user306]> of course !!! lol	['B-PER']	[B-PER]	
subhan	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1126 : subhan ' allah . the only cloud in the whole sky is blocking the sun & protecting those who are worshipping . url567 …	rt @user1126 : <[subhan]> ' allah . the only cloud in the whole sky is blocking the sun & protecting those who are worshipping . url567 …	['B-MISC']	[B-MISC]	
allah	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1126 : subhan ' allah . the only cloud in the whole sky is blocking the sun & protecting those who are worshipping . url567 …	rt @user1126 : subhan ' <[allah]> . the only cloud in the whole sky is blocking the sun & protecting those who are worshipping . url567 …	['B-MISC']	[B-MISC]	
lpg	10	10	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user2285 : massive mission to be launched to provide lpg connections to bpl households : fm	rt @user2285 : massive mission to be launched to provide <[lpg]> connections to bpl households : fm	['O']	[O]	
@user1746	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1746 what say you home ? 😘❤️	<[@user1746]> what say you home ? 😘❤️	['B-PER']	[B-PER]	
k-5	7	7	['PROPN']	['PROPN']	['PROPN']	['O']	[]	2015 - 2016 donald publishing award winners k-5 . #authorstea @user373 @user1834 url949	2015 - 2016 donald publishing award winners <[k-5]> . #authorstea @user373 @user1834 url949	['B-MISC']	[B-MISC]	
@user985	3	3	['PROPN']	['X']	['X']	['O']	[]	rt @user405 : @user985 @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220	rt @user405 : <[@user985]> @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220	['B-PER']	[B-PER]	
@user142	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user405 : @user985 @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220	rt @user405 : @user985 <[@user142]> also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220	['B-PER']	[B-PER]	
@user1287	7	7	['PROPN']	['X']	['X']	['O']	[]	rt @user405 : @user985 @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220	rt @user405 : @user985 @user142 also on <[@user1287]> #cantbeintwoplacesatonce #poororganisation url1220	['B-PER']	[B-PER]	
#rhony	5	5	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user88 : really good #rhony tonight .	rt @user88 : really good <[#rhony]> tonight .	['O']	[O]	
#minioncarpet	13	13	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user1116 : #win ( 20 m2 ) 5 m x 4 m #minioncarpet from @user1116 #rt & #follow #competition #giveaway url843 ht …	rt @user1116 : #win ( 20 m2 ) 5 m x 4 m <[#minioncarpet]> from @user1116 #rt & #follow #competition #giveaway url843 ht …	['O']	[B-MISC]	
@user1116	15	15	['PROPN']	['X']	['X']	['O']	[]	rt @user1116 : #win ( 20 m2 ) 5 m x 4 m #minioncarpet from @user1116 #rt & #follow #competition #giveaway url843 ht …	rt @user1116 : #win ( 20 m2 ) 5 m x 4 m #minioncarpet from <[@user1116]> #rt & #follow #competition #giveaway url843 ht …	['B-PER']	[B-PER]	
ig	15	15	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1051 : podenco lounging with a ball is our definition of #weekendgoals . ( ig kurti_podenco ) url1252	rt @user1051 : podenco lounging with a ball is our definition of #weekendgoals . ( <[ig]> kurti_podenco ) url1252	['B-MISC']	[B-ORG]	
@user530	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user1960 : msg @user530 ji please bless to serve humanity with full zeal !! 🙏☺ #savehumanitysaysmsg need blessings 24 * 7 ! ☺ url219 …	rt @user1960 : msg <[@user530]> ji please bless to serve humanity with full zeal !! 🙏☺ #savehumanitysaysmsg need blessings 24 * 7 ! ☺ url219 …	['B-PER']	[B-PER]	
ji	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1960 : msg @user530 ji please bless to serve humanity with full zeal !! 🙏☺ #savehumanitysaysmsg need blessings 24 * 7 ! ☺ url219 …	rt @user1960 : msg @user530 <[ji]> please bless to serve humanity with full zeal !! 🙏☺ #savehumanitysaysmsg need blessings 24 * 7 ! ☺ url219 …	['B-MISC']	[B-MISC]	
