Orig Index	Word	Start Word Index	End Word Index	POS Label	Spacy POS Label	Final POS Label	NER Label	Spacy NER Label	Tweet	Candidate Label	PROPOSED NER Label	LW NER Label	Alec NER Label	LW Additional Notes
905	@user1974	11	11	['PROPN']	['X']	['X']	['O']	[]	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 <[@user1974]> @user791 @user2146 @user605 url221 …	B-PER	B-PER	B-PER	
906	@user791	12	12	['PROPN']	['X']	['X']	['O']	[]	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 <[@user791]> @user2146 @user605 url221 …	B-PER	B-PER	B-PER	
907	@user2146	13	13	['PROPN']	['X']	['X']	['O']	[]	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 <[@user2146]> @user605 url221 …	B-PER	B-PER	B-PER	
910	#christmas	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	this #christmas support a band that supports our #military and #veterans . visit url226 #pjnet #rednationrising #tcot	this <[#christmas]> support a band that supports our #military and #veterans . visit url226 #pjnet #rednationrising #tcot	B-MISC	B-MISC	B-MISC	
911	@user530	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2300 : @user530 congratulations pita ji 🙏 thanks for the blessings papa ji 🙏 #300daysofmsg2	rt @user2300 : <[@user530]> congratulations pita ji 🙏 thanks for the blessings papa ji 🙏 #300daysofmsg2	B-PER	B-PER	B-PER	
912	tiffachat	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user1355 : [ tiffachat ] stephanieyoungh ' talk 🎵 ' url628	rt @user1355 : [ <[tiffachat]> ] stephanieyoungh ' talk 🎵 ' url628	O	B-MISC	B-MISC	
914	@user1321	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1321 @user2526 probably . he is n't a nice person . <3	<[@user1321]> @user2526 probably . he is n't a nice person . <3	B-PER	B-PER	B-PER	
915	@user2526	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1321 @user2526 probably . he is n't a nice person . <3	@user1321 <[@user2526]> probably . he is n't a nice person . <3	B-PER	B-PER	B-PER	
916	@user1260	3	3	['PROPN']	['X']	['X']	['O']	[]	rt @user1920 : @user1260 @user2624 it 's shiny ntrl	rt @user1920 : <[@user1260]> @user2624 it 's shiny ntrl	B-PER	B-PER	B-PER	
917	@user2624	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user1920 : @user1260 @user2624 it 's shiny ntrl	rt @user1920 : @user1260 <[@user2624]> it 's shiny ntrl	B-PER	B-PER	B-PER	
918	christmas	9	9	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2362 : farmall heart of the holidays tabletop christmas tree with lights and motion url1087 #holiday #gifts	rt @user2362 : farmall heart of the holidays tabletop <[christmas]> tree with lights and motion url1087 #holiday #gifts	B-MISC	B-MISC	B-MISC	
920	@user2092	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2092 is n't it funny how that always seems to work	<[@user2092]> is n't it funny how that always seems to work	B-PER	B-PER	B-PER	
921	#iran	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …	rt @user619 : <[#iran]> - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …	B-MISC	B-LOC	B-LOC	
922	#syria	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …	rt @user619 : #iran - <[#syria]> : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …	B-MISC	B-LOC	B-LOC	
923	#no2rouhani	7	7	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …	rt @user619 : #iran - #syria : <[#no2rouhani]> rally in #austria url289 @user2011 @user18 @user1276 url219 …	B-MISC	B-MISC	B-MISC	
924	#austria	10	10	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …	rt @user619 : #iran - #syria : #no2rouhani rally in <[#austria]> url289 @user2011 @user18 @user1276 url219 …	B-MISC	B-LOC	B-LOC	
925	@user2011	12	12	['PROPN']	['X']	['X']	['O']	[]	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 <[@user2011]> @user18 @user1276 url219 …	B-PER	B-PER	B-PER	
926	@user18	13	13	['PROPN']	['X']	['X']	['O']	[]	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 <[@user18]> @user1276 url219 …	B-PER	B-PER	B-PER	
927	@user1276	14	14	['PROPN']	['X']	['X']	['O']	[]	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 <[@user1276]> url219 …	B-PER	B-PER	B-PER	
928	#iceland	5	5	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user604 : 11 ways #iceland is " cool " 😎 url1312 url549	rt @user604 : 11 ways <[#iceland]> is " cool " 😎 url1312 url549	O	B-LOC	B-LOC	
929	@user323	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user323 it 's okay and i love it . 😍	<[@user323]> it 's okay and i love it . 😍	B-PER	B-PER	B-PER	
930	r&b	4	4	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user428 : real r&b url143	rt @user428 : real <[r&b]> url143	O	B-MISC	B-MISC	
931	@user1523	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	happy birthday bae @user1523 😘	happy birthday bae <[@user1523]> 😘	B-PER	B-PER	B-PER	
932	@user925	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user925 that is worrying . can you try another atm as others are working . please accept my apologies for the inconvenience caused .	<[@user925]> that is worrying . can you try another atm as others are working . please accept my apologies for the inconvenience caused .	B-PER	B-PER	B-PER	
933	@user1791	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user2237 : #wfas2016 @user1791 is kicking off the workshop , starting your first 100 days #hranalytics url1447	rt @user2237 : #wfas2016 <[@user1791]> is kicking off the workshop , starting your first 100 days #hranalytics url1447	B-PER	B-PER	B-PER	
934	@user70	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2041 : @user70 happy birthday man ! let 's hit up the gym sometime	rt @user2041 : <[@user70]> happy birthday man ! let 's hit up the gym sometime	B-PER	B-PER	B-PER	
935	@user660	5	5	['PROPN']	['X']	['X']	['O']	[]	rt @user1157 : happy birthday @user660 ! url1209	rt @user1157 : happy birthday <[@user660]> ! url1209	B-PER	B-PER	B-PER	
936	@user2046	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2046 further you do the swedish social security reform of 1990 : semi-fully funded ( automatic balancer ) , semi-privatized @user2242	<[@user2046]> further you do the swedish social security reform of 1990 : semi-fully funded ( automatic balancer ) , semi-privatized @user2242	B-PER	B-PER	B-PER	
937	@user2242	20	20	['PROPN']	['X']	['X']	['O']	[]	@user2046 further you do the swedish social security reform of 1990 : semi-fully funded ( automatic balancer ) , semi-privatized @user2242	@user2046 further you do the swedish social security reform of 1990 : semi-fully funded ( automatic balancer ) , semi-privatized <[@user2242]>	B-PER	B-PER	B-PER	
938	@user317	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user317 we sure did . came out , and said it was n't bad enough , despite the fact we saw sparking . wish i was in a #groundtosky zone .	<[@user317]> we sure did . came out , and said it was n't bad enough , despite the fact we saw sparking . wish i was in a #groundtosky zone .	B-PER	B-PER	B-PER	
