Sentence Index	Word	Start Word Index	End Word Index	POS Label	NER Label	Tweet	Tweet POS Labels	Tweet NER Labels
893	@user1503	0	0	['PROPN']	['O']	@user1503 most of them think they are little experts especially if u r at that shea one	['PROPN', 'ADJ', 'ADP', 'PRON', 'VERB', 'PRON', 'AUX', 'ADJ', 'NOUN', 'ADV', 'SCONJ', 'PRON', 'AUX', 'ADP', 'DET', 'PROPN', 'NUM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']
901	iu	18	18	['PROPN']	['O']	rt @user2619 : rt iuqties : do n't forget that ftisland 's jaejin also is a fan of iu ! 😂 url1124	['X', 'X', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'AUX', 'PART', 'VERB', 'SCONJ', 'PROPN', 'PART', 'PROPN', 'ADV', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'SYM', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
902	@user2235	0	0	['PROPN']	['O']	@user2235 @user192 @user191 @user55 thanks for gant btw hope 2 months of kelly johnson was worth it last year	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'PRON', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']
902	@user192	1	1	['PROPN']	['O']	@user2235 @user192 @user191 @user55 thanks for gant btw hope 2 months of kelly johnson was worth it last year	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'PRON', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']
902	@user191	2	2	['PROPN']	['O']	@user2235 @user192 @user191 @user55 thanks for gant btw hope 2 months of kelly johnson was worth it last year	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'PRON', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']
902	@user55	3	3	['PROPN']	['O']	@user2235 @user192 @user191 @user55 thanks for gant btw hope 2 months of kelly johnson was worth it last year	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'PRON', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']
905	@user1795	0	0	['PROPN']	['O']	@user1795 absolutely	['PROPN', 'ADV']	['O', 'O']
908	@user1985	0	0	['PROPN']	['O']	@user1985 @user1943 why is the ups man lying dead on your living room floor ?	['PROPN', 'PROPN', 'ADV', 'AUX', 'DET', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'ADP', 'PRON', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
908	@user1943	1	1	['PROPN']	['O']	@user1985 @user1943 why is the ups man lying dead on your living room floor ?	['PROPN', 'PROPN', 'ADV', 'AUX', 'DET', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'ADP', 'PRON', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
909	#9thehabibs	1	1	['PROPN']	['O']	watching #9thehabibs is like hanging out with my in - laws . yella habibi ! 😂	['VERB', 'PROPN', 'AUX', 'INTJ', 'VERB', 'ADP', 'ADP', 'PRON', 'ADP', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
909	yella habibi	12	13	['PROPN', 'PROPN']	['O', 'O']	watching #9thehabibs is like hanging out with my in - laws . yella habibi ! 😂	['VERB', 'PROPN', 'AUX', 'INTJ', 'VERB', 'ADP', 'ADP', 'PRON', 'ADP', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
911	@user104	6	6	['PROPN']	['O']	rt @user982 : this for you @user104 url1130	['X', 'X', 'PUNCT', 'PRON', 'ADP', 'PRON', 'PROPN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
917	@user986	4	4	['PROPN']	['O']	new lara vapnyer in @user986 this week ! :d this will be my special treat after i am finished teaching for the day . hearts	['ADJ', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'DET', 'NOUN', 'PUNCT', 'SYM', 'PRON', 'AUX', 'AUX', 'PRON', 'ADJ', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN']	['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
922	@user728	0	0	['PROPN']	['O']	@user728 so to hai	['PROPN', 'ADV', 'ADP', 'INTJ']	['O', 'O', 'O', 'O']
930	@user400	5	5	['PROPN']	['O']	rt @user100 : congratulations to @user400 on topping our march goal of the month poll ! watch it here : url1551 url225 …	['X', 'X', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'SCONJ', 'VERB', 'PRON', 'PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'ADV', 'PUNCT', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
930	march	9	9	['PROPN']	['O']	rt @user100 : congratulations to @user400 on topping our march goal of the month poll ! watch it here : url1551 url225 …	['X', 'X', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'SCONJ', 'VERB', 'PRON', 'PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'ADV', 'PUNCT', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
931	po ako	5	6	['PROPN', 'PROPN']	['O', 'O']	rt @user2298 : uhm funny po ako 😹 thank you po ! #stbratsexhibit url655	['X', 'X', 'PUNCT', 'INTJ', 'ADJ', 'PROPN', 'PROPN', 'SYM', 'VERB', 'PRON', 'PROPN', 'PUNCT', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
931	po	10	10	['PROPN']	['O']	rt @user2298 : uhm funny po ako 😹 thank you po ! #stbratsexhibit url655	['X', 'X', 'PUNCT', 'INTJ', 'ADJ', 'PROPN', 'PROPN', 'SYM', 'VERB', 'PRON', 'PROPN', 'PUNCT', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
934	@user1611	0	0	['PROPN']	['O']	@user1611 strangers not allowed sorry	['PROPN', 'NOUN', 'PART', 'VERB', 'INTJ']	['O', 'O', 'O', 'O', 'O']
942	@user2426	13	13	['PROPN']	['O']	could n't tweet on way back down bc i was carrying jug ... @user2426 url467	['AUX', 'PART', 'VERB', 'ADP', 'NOUN', 'ADV', 'ADV', 'SCONJ', 'PRON', 'AUX', 'VERB', 'NOUN', 'PUNCT', 'PROPN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
946	@user549	27	27	['PROPN']	['O']	"rt @user40 : wenger : "" we are a bit short on goal scored . we will try to certainly strengthen in that department . "" [ @user549 ] htt …"	['X', 'X', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'VERB', 'PUNCT', 'PRON', 'AUX', 'VERB', 'PART', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
950	keen	19	19	['PROPN']	['O']	url824 retweeted i 'm in the arndale centre i have 8 hours to wait for the signing talk about keen url690	['X', 'VERB', 'PRON', 'AUX', 'ADP', 'DET', 'PROPN', 'NOUN', 'PRON', 'VERB', 'NUM', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'PROPN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
951	@user2187	0	0	['PROPN']	['O']	@user2187 turn my notifications off so you do n't see my 200 mispellings out of 200 tweets	['PROPN', 'VERB', 'PRON', 'NOUN', 'ADP', 'ADV', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'NUM', 'NOUN', 'ADP', 'ADP', 'NUM', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
957	@user2134	0	0	['PROPN']	['O']	@user2134 follow back ... i need to dm you	['PROPN', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'PART', 'VERB', 'PRON']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
967	@user1824	1	1	['PROPN']	['O']	dear @user1824 's girlfriend . you won the guy we all dreamed of having . so please . do us a favor . hold him and never let him go .	['ADJ', 'PROPN', 'PART', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'DET', 'VERB', 'SCONJ', 'VERB', 'PUNCT', 'ADV', 'INTJ', 'PUNCT', 'VERB', 'PRON', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'CCONJ', 'ADV', 'VERB', 'PRON', 'VERB', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
969	@user1559	0	0	['PROPN']	['O']	@user1559 i have	['PROPN', 'PRON', 'VERB']	['O', 'O', 'O']
973	#teenchoice	2	2	['PROPN']	['O']	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	['NUM', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'PROPN', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
973	#socialmediaqueen	5	5	['PROPN']	['O']	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	['NUM', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'PROPN', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
973	#choicefemalehottie	6	6	['PROPN']	['O']	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	['NUM', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'PROPN', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
973	#choiceinstagrammer	7	7	['PROPN']	['O']	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	['NUM', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'PROPN', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
978	@user913	18	18	['PROPN']	['O']	rt @user637 : underground clinics in turkey treating syria 's wounded jihadist terrorists to fight on url539 via @user913 …	['X', 'X', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'VERB', 'PROPN', 'PART', 'ADJ', 'NOUN', 'NOUN', 'PART', 'VERB', 'ADP', 'X', 'ADP', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
980	@user1825	0	0	['PROPN']	['O']	@user1825 @user2546 i was trying to be as nice as i could without blowing up or cussing	['PROPN', 'PROPN', 'PRON', 'AUX', 'VERB', 'PART', 'AUX', 'ADV', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'SCONJ', 'VERB', 'ADP', 'CCONJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
980	@user2546	1	1	['PROPN']	['O']	@user1825 @user2546 i was trying to be as nice as i could without blowing up or cussing	['PROPN', 'PROPN', 'PRON', 'AUX', 'VERB', 'PART', 'AUX', 'ADV', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'SCONJ', 'VERB', 'ADP', 'CCONJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
982	@user2479	9	9	['PROPN']	['O']	rt @user634 : hugely proud to have won a @user2479 innovation excellence award for our #graphicmedicine #comics ! url1216 …	['X', 'X', 'PUNCT', 'ADV', 'ADJ', 'PART', 'AUX', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PRON', 'NOUN', 'NOUN', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
983	asif siddiqui daily	3	5	['PROPN', 'PROPN', 'PROPN']	['O', 'O', 'O']	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie	['DET', 'ADJ', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'X', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
983	@user2204	10	10	['PROPN']	['O']	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie	['DET', 'ADJ', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'X', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
983	@user1267	11	11	['PROPN']	['O']	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie	['DET', 'ADJ', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'X', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
983	@user2577	12	12	['PROPN']	['O']	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie	['DET', 'ADJ', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'X', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
984	friday	3	3	['PROPN']	['O']	rt @user777 : friday night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178	['X', 'X', 'PUNCT', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'X', 'X', 'SYM', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
984	#sdcc2016	6	6	['PROPN']	['O']	rt @user777 : friday night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178	['X', 'X', 'PUNCT', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'X', 'X', 'SYM', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
984	@user1679	10	10	['PROPN']	['O']	rt @user777 : friday night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178	['X', 'X', 'PUNCT', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'X', 'X', 'SYM', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
993	marathon filibuster	2	3	['PROPN', 'PROPN']	['O', 'O']	""" in marathon filibuster , democrats call for gun limits "" by jonah engel bromwich via nyt the new york times url916"	['PUNCT', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'DET', 'PROPN', 'PROPN', 'PROPN', 'X']	['O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']
995	@user598	0	0	['PROPN']	['O']	@user598 probably a fake stomach	['PROPN', 'ADV', 'DET', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O']
997	#hyderabad	6	6	['PROPN']	['O']	rt @user559 : join us in #hyderabad for hands - on experience with #smartmapp technology ! #igniteyourmapp url747 htt …	['X', 'X', 'PUNCT', 'VERB', 'PRON', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PUNCT', 'X', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
997	#smartmapp	13	13	['PROPN']	['O']	rt @user559 : join us in #hyderabad for hands - on experience with #smartmapp technology ! #igniteyourmapp url747 htt …	['X', 'X', 'PUNCT', 'VERB', 'PRON', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PUNCT', 'X', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
998	@user2144	3	3	['PROPN']	['O']	rt @user2144 : @user2144 like pay attention to me ugh	['X', 'X', 'PUNCT', 'PROPN', 'INTJ', 'VERB', 'NOUN', 'ADP', 'PRON', 'INTJ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
999	@user2162	3	3	['PROPN']	['O']	rt @user2097 : @user2162 stop comparing fergie to iggy because fergie is so talented & ti writes iggys music ( when she had hits ) double …	['X', 'X', 'PUNCT', 'PROPN', 'VERB', 'VERB', 'PROPN', 'ADP', 'PROPN', 'SCONJ', 'PROPN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'PROPN', 'VERB', 'PROPN', 'NOUN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1001	@user1813	0	0	['PROPN']	['O']	@user1813 how has your day been ? i hope it 's been amazing . 😊	['PROPN', 'ADV', 'AUX', 'PRON', 'NOUN', 'AUX', 'PUNCT', 'PRON', 'VERB', 'PRON', 'AUX', 'AUX', 'ADJ', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1004	june	10	10	['PROPN']	['O']	rt @user1990 : oneplus 3 to come to india 15th june will start at rs. 23999 url951 #oneplus #india #oneplus3	['X', 'X', 'PUNCT', 'PROPN', 'NUM', 'PART', 'VERB', 'ADP', 'PROPN', 'NOUN', 'PROPN', 'AUX', 'VERB', 'ADP', 'PROPN', 'NUM', 'X', 'X', 'X', 'X']	['O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1004	rs.	14	14	['PROPN']	['O']	rt @user1990 : oneplus 3 to come to india 15th june will start at rs. 23999 url951 #oneplus #india #oneplus3	['X', 'X', 'PUNCT', 'PROPN', 'NUM', 'PART', 'VERB', 'ADP', 'PROPN', 'NOUN', 'PROPN', 'AUX', 'VERB', 'ADP', 'PROPN', 'NUM', 'X', 'X', 'X', 'X']	['O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1008	#gameofthrones s5	13	14	['PROPN', 'PROPN']	['O', 'O']	rt @user2549 : rt this tweet to win tickets to an exclusive london #gameofthrones s5 screening on march 14 ! uk only - closes 3/3 ! url224 …	['X', 'X', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'NUM', 'PUNCT', 'PROPN', 'ADV', 'PUNCT', 'VERB', 'NUM', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1008	march	17	17	['PROPN']	['O']	rt @user2549 : rt this tweet to win tickets to an exclusive london #gameofthrones s5 screening on march 14 ! uk only - closes 3/3 ! url224 …	['X', 'X', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'NUM', 'PUNCT', 'PROPN', 'ADV', 'PUNCT', 'VERB', 'NUM', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1009	@user638	0	0	['PROPN']	['O']	@user638 hey baby thanks for being the best . so glad you 're all mine 😘😘😘💘	['PROPN', 'INTJ', 'NOUN', 'NOUN', 'SCONJ', 'AUX', 'DET', 'ADJ', 'PUNCT', 'ADV', 'ADJ', 'PRON', 'AUX', 'ADV', 'PRON', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1011	pc	5	5	['PROPN']	['O']	rt @user511 : asus gaming pc giveaway follow me & @user490 turn on mobile notifications retweet this tweet url253 …	['X', 'X', 'PUNCT', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'PRON', 'CCONJ', 'X', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'X', 'PUNCT']	['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1016	@user2647	0	0	['PROPN']	['O']	@user2647 hit the weights 🐱	['PROPN', 'VERB', 'DET', 'NOUN', 'SYM']	['O', 'O', 'O', 'O', 'O']
1017	@user1242	0	0	['PROPN']	['O']	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1017	@user1620	1	1	['PROPN']	['O']	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1017	@user2170	2	2	['PROPN']	['O']	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1017	@user2061	3	3	['PROPN']	['O']	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
